InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,source_file,is_cancellation,line_total
567656,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-09-21 14:40:00,16.63,14096.0,United Kingdom,online_retail_I,False,16.63
576687,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-16 12:13:00,4.95,13558.0,United Kingdom,online_retail_I,False,4.95
494636,85049C,ROMANTIC PINKS RIBBONS ,2,2010-01-17 10:27:00,1.25,16335.0,United Kingdom,online_retail_II,False,2.5
526122,22631,CIRCUS PARADE LUNCH BOX ,1,2010-10-08 13:31:00,1.95,14662.0,United Kingdom,online_retail_II,False,1.95
528730,21154,RED RETROSPOT OVEN GLOVE ,2,2010-10-24 13:28:00,1.25,13574.0,United Kingdom,online_retail_II,False,2.5
553229,20675,BLUE POLKADOT BOWL,12,2011-05-16 10:50:00,1.25,15039.0,United Kingdom,online_retail_I,False,15.0
552631,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-05-10 12:55:00,4.15,12684.0,France,online_retail_I,False,16.6
517859,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2010-08-02 14:02:00,0.85,13357.0,United Kingdom,online_retail_II,False,5.1
576083,23545,WRAP RED VINTAGE DOILY,25,2011-11-14 08:22:00,0.42,17404.0,Sweden,online_retail_I,False,10.5
548734,22423,REGENCY CAKESTAND 3 TIER,7,2011-04-04 10:40:00,12.75,13059.0,United Kingdom,online_retail_I,False,89.25
566055,22768,FAMILY PHOTO FRAME CORNICE,1,2011-09-08 15:05:00,9.95,15453.0,United Kingdom,online_retail_I,False,9.95
556086,22156,HEART DECORATION WITH PEARLS ,1,2011-06-08 15:24:00,1.63,,United Kingdom,online_retail_I,False,1.63
521968,72741,GRAND CHOCOLATECANDLE,18,2010-09-09 18:56:00,1.45,14444.0,United Kingdom,online_retail_II,False,26.099999999999998
564432,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-08-25 11:40:00,2.1,13517.0,United Kingdom,online_retail_I,False,12.600000000000001
567372,23432,PRETTY HANGING QUILTED HEARTS,24,2011-09-20 09:24:00,0.83,14191.0,United Kingdom,online_retail_I,False,19.919999999999998
534507,22837,HOT WATER BOTTLE BABUSHKA ,6,2010-11-23 11:43:00,4.65,17841.0,United Kingdom,online_retail_II,False,27.900000000000002
579167,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-11-28 14:06:00,1.25,16800.0,United Kingdom,online_retail_I,False,2.5
502647,84984B,,71,2010-03-25 16:48:00,0.0,,United Kingdom,online_retail_II,False,0.0
522443,22090,PAPER BUNTING RETRO SPOTS,2,2010-09-14 14:30:00,2.95,15998.0,United Kingdom,online_retail_II,False,5.9
538349,85169B,BLACK LOVE BIRD CANDLE,2,2010-12-10 14:59:00,2.51,,United Kingdom,online_retail_I,False,5.02
508962,22494,EMERGENCY FIRST AID TIN ,12,2010-05-19 11:37:00,1.25,15636.0,United Kingdom,online_retail_II,False,15.0
578022,21914,BLUE HARMONICA IN BOX ,1,2011-11-22 13:25:00,1.25,17371.0,United Kingdom,online_retail_I,False,1.25
504705,48111,DOOR MAT 3 SMILEY CATS,2,2010-04-15 19:44:00,7.49,13542.0,United Kingdom,online_retail_II,False,14.98
500005,84934,missing,-1782,2010-03-04 09:49:00,0.0,,United Kingdom,online_retail_II,False,-0.0
531176,22485,SET OF 2 WOODEN MARKET CRATES,4,2010-11-05 14:40:00,12.75,13488.0,United Kingdom,online_retail_II,False,51.0
554117,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-05-22 15:12:00,1.65,13758.0,United Kingdom,online_retail_I,False,9.899999999999999
549130,22286,DECORATION WOBBLY RABBIT METAL ,3,2011-04-06 15:02:00,1.65,14701.0,United Kingdom,online_retail_I,False,4.949999999999999
580727,21328,BALLOONS  WRITING SET ,1,2011-12-05 17:17:00,3.29,14096.0,United Kingdom,online_retail_I,False,3.29
516266,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2010-07-19 12:13:00,3.75,15967.0,United Kingdom,online_retail_II,False,3.75
567968,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-09-23 09:44:00,0.85,12546.0,Spain,online_retail_I,False,10.2
574864,21175,GIN + TONIC DIET METAL SIGN,4,2011-11-07 12:29:00,2.55,14387.0,United Kingdom,online_retail_I,False,10.2
506724,22549,PICTURE DOMINOES,2,2010-05-04 10:02:00,3.36,,United Kingdom,online_retail_II,False,6.72
519228,22492,MINI PAINT SET VINTAGE ,108,2010-08-15 12:40:00,0.65,12583.0,France,online_retail_II,False,70.2
516959,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,6,2010-07-25 16:06:00,1.45,13451.0,United Kingdom,online_retail_II,False,8.7
571257,23344,JUMBO BAG 50'S CHRISTMAS ,3,2011-10-14 17:17:00,4.13,,United Kingdom,online_retail_I,False,12.39
520833,90098,NECKLACE+BRACELET PINK BUTTERFLY,1,2010-08-31 12:41:00,5.06,,United Kingdom,online_retail_II,False,5.06
509460,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2010-05-24 10:44:00,5.45,12759.0,Netherlands,online_retail_II,False,16.35
545902,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-03-07 17:55:00,125.0,15834.0,United Kingdom,online_retail_I,False,125.0
528645,22780,LIGHT GARLAND BUTTERFILES PINK,3,2010-10-24 12:14:00,4.25,15994.0,United Kingdom,online_retail_II,False,12.75
494381,21243,PINK  SPOTTY PLATE ,2,2010-01-13 17:44:00,3.36,,United Kingdom,online_retail_II,False,6.72
501296,20975,12 PENCILS SMALL TUBE RED SPOTTY,2,2010-03-15 16:02:00,0.65,16242.0,United Kingdom,online_retail_II,False,1.3
542275,22169,FAMILY ALBUM WHITE PICTURE FRAME,8,2011-01-27 10:18:00,7.65,13089.0,United Kingdom,online_retail_I,False,61.2
491155,35810A,ENAMEL PINK COFFEE CONTAINER,1,2009-12-10 09:49:00,4.3,,United Kingdom,online_retail_II,False,4.3
525227,22043,CHRISTMAS CARD SCREEN PRINT ,24,2010-10-04 13:35:00,0.19,17696.0,United Kingdom,online_retail_II,False,4.5600000000000005
540646,21043,APRON MODERN VINTAGE COTTON,2,2011-01-10 14:32:00,4.21,,United Kingdom,online_retail_I,False,8.42
526870,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,2010-10-13 13:41:00,0.85,14498.0,United Kingdom,online_retail_II,False,10.2
581578,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-12-09 12:16:00,2.08,12713.0,Germany,online_retail_I,False,24.96
572319,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,2011-10-23 16:19:00,2.95,14704.0,United Kingdom,online_retail_I,False,2.95
545568,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-03-03 16:22:00,16.63,,United Kingdom,online_retail_I,False,16.63
561514,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-07-27 15:14:00,2.95,14331.0,United Kingdom,online_retail_I,False,17.700000000000003
581114,22509,SEWING BOX RETROSPOT DESIGN ,1,2011-12-07 12:19:00,3.95,14527.0,United Kingdom,online_retail_I,False,3.95
546031,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,8,2011-03-09 09:11:00,4.95,13267.0,United Kingdom,online_retail_I,False,39.6
536790,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-02 15:26:00,2.95,17850.0,United Kingdom,online_retail_I,False,35.400000000000006
505963,84664,CHERRY BLOSSOM BATHROOM CABINET,4,2010-04-26 15:20:00,4.95,14401.0,United Kingdom,online_retail_II,False,19.8
490143,90167,BEADED LOVE HEART JEWELLERY SET,24,2009-12-04 08:40:00,0.85,14286.0,United Kingdom,online_retail_II,False,20.4
577844,22113,GREY HEART HOT WATER BOTTLE,1,2011-11-22 10:41:00,9.13,,United Kingdom,online_retail_I,False,9.13
502751,22555,PLASTERS IN TIN STRONGMAN,1,2010-03-26 13:13:00,1.65,17290.0,United Kingdom,online_retail_II,False,1.65
535999,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-11-29 14:08:00,3.75,,United Kingdom,online_retail_II,False,3.75
560781,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-07-21 09:43:00,1.45,13969.0,United Kingdom,online_retail_I,False,69.6
554511,20700,GREEN CAT FLORAL CUSHION COVER ,1,2011-05-24 15:52:00,4.13,,United Kingdom,online_retail_I,False,4.13
532146,85232B,SET OF 3 BABUSHKA STACKING TINS,2,2010-11-11 11:55:00,4.95,15039.0,United Kingdom,online_retail_II,False,9.9
490966,72741,GRAND CHOCOLATECANDLE,18,2009-12-08 16:20:00,1.45,17178.0,United Kingdom,online_retail_II,False,26.099999999999998
579187,22419,LIPSTICK PEN RED,18,2011-11-28 15:31:00,0.83,,United Kingdom,online_retail_I,False,14.94
576787,23581,JUMBO BAG PAISLEY PARK,10,2011-11-16 13:54:00,2.08,13815.0,Germany,online_retail_I,False,20.8
526758,22867,HAND WARMER BIRD DESIGN,2,2010-10-13 10:43:00,2.1,14534.0,United Kingdom,online_retail_II,False,4.2
507455,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-05-10 10:19:00,0.55,,EIRE,online_retail_II,False,13.200000000000001
536009,22274,FELTCRAFT DOLL EMILY,48,2010-11-29 15:07:00,2.55,12415.0,Australia,online_retail_II,False,122.39999999999999
532437,22294,HEART FILIGREE DOVE  SMALL,3,2010-11-12 11:08:00,1.25,18007.0,United Kingdom,online_retail_II,False,3.75
541262,84760S,SMALL HANGING GLASS+ZINC LANTERN,2,2011-01-16 15:50:00,1.45,18069.0,United Kingdom,online_retail_I,False,2.9
553577,22435,SET OF 9 HEART SHAPED BALLOONS,48,2011-05-18 10:34:00,1.25,12437.0,France,online_retail_I,False,60.0
552285,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2011-05-08 12:58:00,2.55,14684.0,United Kingdom,online_retail_I,False,7.6499999999999995
537254,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-06 11:01:00,2.1,15898.0,United Kingdom,online_retail_I,False,4.2
550638,22982,PANTRY PASTRY BRUSH,1,2011-04-19 15:44:00,2.46,,United Kingdom,online_retail_I,False,2.46
562934,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-08-10 16:56:00,2.46,,United Kingdom,online_retail_I,False,4.92
568953,21242,RED RETROSPOT PLATE ,16,2011-09-29 15:31:00,1.69,12728.0,France,online_retail_I,False,27.04
542112,22986,GINGHAM ROSE WRAP,25,2011-01-25 13:55:00,0.42,13168.0,United Kingdom,online_retail_I,False,10.5
563205,22667,RECIPE BOX RETROSPOT ,2,2011-08-14 12:03:00,2.95,14040.0,United Kingdom,online_retail_I,False,5.9
530367,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-11-02 16:06:00,2.95,14209.0,United Kingdom,online_retail_II,False,23.6
553556,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,3,2011-05-17 16:48:00,0.85,17530.0,United Kingdom,online_retail_I,False,2.55
517270,21563,RED HEART SHAPE LOVE BUCKET ,12,2010-07-28 09:28:00,2.95,12731.0,France,online_retail_II,False,35.400000000000006
544077,21175,GIN + TONIC DIET METAL SIGN,1,2011-02-15 15:04:00,2.55,14825.0,United Kingdom,online_retail_I,False,2.55
556784,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2011-06-14 13:15:00,3.75,14461.0,United Kingdom,online_retail_I,False,7.5
520406,21540,DAIRY MAID BUTTER DISH,18,2010-08-26 09:23:00,3.75,16652.0,United Kingdom,online_retail_II,False,67.5
532044,22195,LARGE HEART MEASURING SPOONS,2,2010-11-10 14:05:00,1.65,14606.0,United Kingdom,online_retail_II,False,3.3
537237,22553,PLASTERS IN TIN SKULLS,3,2010-12-06 09:58:00,3.36,,United Kingdom,online_retail_I,False,10.08
531737,22475,SKULL DESIGN TV DINNER TRAY,1,2010-11-09 12:36:00,4.95,15044.0,United Kingdom,online_retail_II,False,4.95
546892,35971,ROSE FOLKART HEART DECORATIONS,1,2011-03-17 18:20:00,2.46,,United Kingdom,online_retail_I,False,2.46
550512,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,2011-04-18 16:31:00,1.95,18069.0,United Kingdom,online_retail_I,False,3.9
494239,21877,HOME SWEET HOME MUG,1,2010-01-12 15:48:00,1.25,14081.0,United Kingdom,online_retail_II,False,1.25
521978,POST,POSTAGE,2,2010-09-10 08:50:00,15.0,12760.0,Netherlands,online_retail_II,False,30.0
496921,84247G,"DECOUPAGE,GREETING CARD,",24,2010-02-04 15:49:00,0.42,14081.0,United Kingdom,online_retail_II,False,10.08
509431,22422,TOOTHPASTE TUBE PEN,12,2010-05-23 14:25:00,0.65,15394.0,United Kingdom,online_retail_II,False,7.800000000000001
579938,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-12-01 10:18:00,3.75,14146.0,United Kingdom,online_retail_I,False,15.0
560916,23167,SMALL CERAMIC TOP STORAGE JAR ,24,2011-07-21 18:19:00,0.83,14911.0,EIRE,online_retail_I,False,19.919999999999998
539002,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2010-12-15 12:30:00,14.95,14527.0,United Kingdom,online_retail_I,False,29.9
529995,22899,CHILDREN'S APRON DOLLY GIRL ,6,2010-11-01 08:56:00,2.1,16316.0,United Kingdom,online_retail_II,False,12.600000000000001
530059,22570,FELTCRAFT CUSHION RABBIT,2,2010-11-01 11:32:00,3.75,16161.0,United Kingdom,online_retail_II,False,7.5
558075,22766,PHOTO FRAME CORNICE,3,2011-06-24 17:07:00,2.95,17858.0,United Kingdom,online_retail_I,False,8.850000000000001
557324,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2011-06-20 09:41:00,2.92,,United Kingdom,online_retail_I,False,5.84
524864,22065,CHRISTMAS PUDDING TRINKET POT ,12,2010-10-01 09:02:00,1.45,14564.0,Channel Islands,online_retail_II,False,17.4
559864,23187,FRENCH STYLE STORAGE JAR BONBONS,48,2011-07-13 10:38:00,0.29,14916.0,United Kingdom,online_retail_I,False,13.919999999999998
568593,22959,WRAP CHRISTMAS VILLAGE,25,2011-09-28 10:54:00,0.42,13988.0,United Kingdom,online_retail_I,False,10.5
540848,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-01-12 09:26:00,5.91,,United Kingdom,online_retail_I,False,5.91
576704,20674,GREEN POLKADOT BOWL,1,2011-11-16 12:29:00,1.25,14527.0,United Kingdom,online_retail_I,False,1.25
501907,22064,PINK DOUGHNUT TRINKET POT ,4,2010-03-21 16:13:00,1.65,13451.0,United Kingdom,online_retail_II,False,6.6
581414,23291,DOLLY GIRL CHILDRENS CUP,1,2011-12-08 14:39:00,1.25,14730.0,United Kingdom,online_retail_I,False,1.25
501010,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,2010-03-11 15:33:00,1.25,13715.0,United Kingdom,online_retail_II,False,7.5
543096,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-02-03 11:39:00,1.65,14044.0,United Kingdom,online_retail_I,False,3.3
526263,21866,UNION JACK FLAG LUGGAGE TAG,12,2010-10-11 10:30:00,1.25,16086.0,United Kingdom,online_retail_II,False,15.0
557390,21360,Show Samples,-4,2011-06-20 11:12:00,0.0,,United Kingdom,online_retail_I,False,-0.0
505720,22563,HAPPY STENCIL CRAFT,2,2010-04-25 13:36:00,1.25,17372.0,United Kingdom,online_retail_II,False,2.5
537192,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,online_retail_I,False,2.95
538508,22118,JOY WOODEN BLOCK LETTERS,1,2010-12-12 13:32:00,4.95,15998.0,United Kingdom,online_retail_I,False,4.95
567890,21982,PACK OF 12 SUKI TISSUES ,24,2011-09-22 15:40:00,0.39,14125.0,United Kingdom,online_retail_I,False,9.36
497202,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2010-02-07 11:38:00,2.95,15059.0,United Kingdom,online_retail_II,False,2.95
C538749,22776,SWEETHEART CAKESTAND 3 TIER,-1,2010-12-14 11:28:00,9.95,15713.0,United Kingdom,online_retail_I,True,-9.95
554514,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-05-24 15:58:00,1.63,,United Kingdom,online_retail_I,False,3.26
554643,23175,REGENCY MILK JUG PINK ,24,2011-05-25 12:28:00,2.75,16133.0,United Kingdom,online_retail_I,False,66.0
502771,21786,RAIN HAT WITH RED SPOTS,144,2010-03-26 14:29:00,0.32,13694.0,United Kingdom,online_retail_II,False,46.08
503071,21136,PAINTED METAL PEARS ASSORTED,16,2010-03-30 10:55:00,1.69,14469.0,United Kingdom,online_retail_II,False,27.04
576617,21899,GARAGE KEY FOB,1,2011-11-15 16:57:00,1.63,,United Kingdom,online_retail_I,False,1.63
576321,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,2011-11-14 14:59:00,2.95,14953.0,United Kingdom,online_retail_I,False,2.95
550471,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-18 13:52:00,1.25,,United Kingdom,online_retail_I,False,1.25
575487,21014,SWISS CHALET TREE DECORATION ,24,2011-11-09 17:11:00,0.29,15450.0,United Kingdom,online_retail_I,False,6.959999999999999
576329,23315,IVORY REFECTORY CLOCK,1,2011-11-14 15:22:00,19.96,,United Kingdom,online_retail_I,False,19.96
533336,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-11-16 18:10:00,4.65,12714.0,France,online_retail_II,False,18.6
573585,22384,LUNCH BAG PINK POLKADOT,3,2011-10-31 14:41:00,4.13,,United Kingdom,online_retail_I,False,12.39
535662,21755,LOVE BUILDING BLOCK WORD,1,2010-11-28 11:37:00,5.95,16782.0,United Kingdom,online_retail_II,False,5.95
C493849,85194L,HANGING SPRING FLOWER EGG LARGE,-2,2010-01-07 15:32:00,0.85,15222.0,United Kingdom,online_retail_II,True,-1.7
573544,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-10-31 13:11:00,2.95,12856.0,United Kingdom,online_retail_I,False,11.8
507359,20727,LUNCH BAG  BLACK SKULL.,10,2010-05-07 15:33:00,1.65,17028.0,United Kingdom,online_retail_II,False,16.5
571670,23130,MISTLETOE HEART WREATH GREEN,4,2011-10-18 13:12:00,4.15,12611.0,Italy,online_retail_I,False,16.6
491434,20713,JUMBO BAG OWLS,10,2009-12-11 10:08:00,1.95,17412.0,United Kingdom,online_retail_II,False,19.5
554102,22633,HAND WARMER UNION JACK,2,2011-05-22 13:40:00,2.1,14647.0,United Kingdom,online_retail_I,False,4.2
513574,22297,HEART IVORY TRELLIS SMALL,4,2010-06-25 15:13:00,2.51,,United Kingdom,online_retail_II,False,10.04
542303,22956,36 FOIL HEART CAKE CASES,6,2011-01-27 11:05:00,2.1,12539.0,Spain,online_retail_I,False,12.600000000000001
518138,85016,SET OF 6 VINTAGE NOTELETS KIT,2,2010-08-04 15:48:00,2.51,,United Kingdom,online_retail_II,False,5.02
500223,20724,RED SPOTTY CHARLOTTE BAG,10,2010-03-05 11:17:00,0.85,14186.0,United Kingdom,online_retail_II,False,8.5
531340,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-11-07 12:51:00,2.55,14593.0,United Kingdom,online_retail_II,False,2.55
553044,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-13 09:24:00,1.65,12682.0,France,online_retail_I,False,19.799999999999997
501802,20952,PORCELAIN CHERUB BELL SMALL,2,2010-03-19 13:53:00,0.42,,United Kingdom,online_retail_II,False,0.84
517513,48129,DOORMAT TOPIARY,1,2010-07-29 13:28:00,7.49,15023.0,United Kingdom,online_retail_II,False,7.49
494915,85099C,JUMBO  BAG BAROQUE BLACK WHITE,7,2010-01-19 17:12:00,1.95,13564.0,United Kingdom,online_retail_II,False,13.65
556120,20726,LUNCH BAG WOODLAND,10,2011-06-09 10:06:00,1.65,16722.0,United Kingdom,online_retail_I,False,16.5
523647,16169P,WRAP GREEN RUSSIAN FOLKART ,25,2010-09-23 12:33:00,0.42,14507.0,United Kingdom,online_retail_II,False,10.5
544681,22317,FIVE CATS HANGING DECORATION,1,2011-02-22 16:28:00,5.79,,United Kingdom,online_retail_I,False,5.79
569691,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-10-05 15:09:00,3.75,18223.0,United Kingdom,online_retail_I,False,15.0
541604,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-19 17:23:00,12.75,14572.0,United Kingdom,online_retail_I,False,12.75
505882,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-04-26 13:44:00,1.25,14552.0,United Kingdom,online_retail_II,False,1.25
531476,22087,PAPER BUNTING WHITE LACE,40,2010-11-08 14:19:00,2.55,15311.0,United Kingdom,online_retail_II,False,102.0
563100,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-08-12 09:57:00,2.95,12381.0,Norway,online_retail_I,False,17.700000000000003
504906,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-04-19 07:14:00,1.06,17850.0,United Kingdom,online_retail_II,False,12.72
492753,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2009-12-18 13:48:00,3.75,14156.0,EIRE,online_retail_II,False,15.0
C569891,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2011-10-06 15:46:00,1.65,13924.0,United Kingdom,online_retail_I,True,-3.3
580296,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,2,2011-12-02 13:49:00,3.75,13780.0,United Kingdom,online_retail_I,False,7.5
547005,16161U,WRAP SUKI AND FRIENDS,25,2011-03-18 14:20:00,0.42,12474.0,Germany,online_retail_I,False,10.5
581324,21115,ROSE CARAVAN DOORSTOP,8,2011-12-08 11:53:00,1.95,14217.0,United Kingdom,online_retail_I,False,15.6
519877,15056BL,EDWARDIAN PARASOL BLACK,3,2010-08-22 10:33:00,5.95,14016.0,EIRE,online_retail_II,False,17.85
577128,23354,6 GIFT TAGS 50'S CHRISTMAS ,2,2011-11-17 19:48:00,0.83,14508.0,United Kingdom,online_retail_I,False,1.66
579255,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,18,2011-11-28 17:09:00,1.25,14901.0,United Kingdom,online_retail_I,False,22.5
574055,21259,VICTORIAN SEWING BOX SMALL ,2,2011-11-02 14:08:00,5.95,16525.0,United Kingdom,online_retail_I,False,11.9
579538,23426,METAL SIGN DROP YOUR PANTS,24,2011-11-30 10:04:00,2.89,14062.0,United Kingdom,online_retail_I,False,69.36
550130,90185A,AMBER DIAMANTE EXPANDABLE RING,6,2011-04-14 13:17:00,4.25,14390.0,United Kingdom,online_retail_I,False,25.5
515013,20727,LUNCH BAG  BLACK SKULL.,1,2010-07-07 16:29:00,4.21,,United Kingdom,online_retail_II,False,4.21
534083,84949,SILVER HANGING T-LIGHT HOLDER,4,2010-11-21 11:52:00,1.65,13668.0,United Kingdom,online_retail_II,False,6.6
490711,72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,1,2009-12-07 15:26:00,2.55,17841.0,United Kingdom,online_retail_II,False,2.55
528694,20668,DISCO BALL CHRISTMAS DECORATION,48,2010-10-24 13:01:00,0.12,15059.0,United Kingdom,online_retail_II,False,5.76
511326,22525,CHILDRENS GARDEN GLOVES PINK,12,2010-06-08 09:07:00,1.25,14825.0,United Kingdom,online_retail_II,False,15.0
544207,20676,RED RETROSPOT BOWL,4,2011-02-17 10:34:00,2.46,,United Kingdom,online_retail_I,False,9.84
564962,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,2011-08-31 14:35:00,0.85,17777.0,United Kingdom,online_retail_I,False,1.7
562593,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,3,2011-08-07 15:43:00,0.85,16549.0,United Kingdom,online_retail_I,False,2.55
562922,22139,RETROSPOT TEA SET CERAMIC 11 PC ,9,2011-08-10 14:26:00,4.95,12594.0,Italy,online_retail_I,False,44.550000000000004
508972,22333,RETRO SPORT PARTY BAG + STICKER SET,6,2010-05-19 11:39:00,1.65,15727.0,United Kingdom,online_retail_II,False,9.899999999999999
516097,85099B,JUMBO BAG RED RETROSPOT,10,2010-07-16 12:04:00,1.95,16946.0,United Kingdom,online_retail_II,False,19.5
518370,22667,RECIPE BOX RETRO SPOT DESIGN,3,2010-08-08 10:25:00,2.95,14562.0,United Kingdom,online_retail_II,False,8.850000000000001
540352,21616,4 PEAR BOTANICAL DINNER CANDLES,1,2011-01-06 14:27:00,2.51,,United Kingdom,online_retail_I,False,2.51
542107,21181,PLEASE ONE PERSON METAL SIGN,2,2011-01-25 13:38:00,2.1,16222.0,United Kingdom,online_retail_I,False,4.2
525755,21982,PACK OF 12 SUKI TISSUES ,1,2010-10-07 10:23:00,0.85,,United Kingdom,online_retail_II,False,0.85
540418,22716,CARD CIRCUS PARADE,1,2011-01-07 11:04:00,0.85,,United Kingdom,online_retail_I,False,0.85
529347,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,2010-10-28 09:12:00,3.75,13648.0,United Kingdom,online_retail_II,False,22.5
558316,22893,MINI CAKE STAND T-LIGHT HOLDER,2,2011-06-28 11:45:00,0.83,,United Kingdom,online_retail_I,False,1.66
508398,85099F,JUMBO BAG STRAWBERRY,10,2010-05-14 15:14:00,1.95,,United Kingdom,online_retail_II,False,19.5
